"TIME_ID","DAY_NAME","DAY_NUMBER_IN_WEEK","DAY_NUMBER_IN_MONTH","CALENDAR_WEEK_NUMBER","FISCAL_WEEK_NUMBER","WEEK_ENDING_DAY","WEEK_ENDING_DAY_ID","CALENDAR_MONTH_NUMBER","FISCAL_MONTH_NUMBER","CALENDAR_MONTH_DESC","CALENDAR_MONTH_ID","FISCAL_MONTH_DESC","FISCAL_MONTH_ID","DAYS_IN_CAL_MONTH","DAYS_IN_FIS_MONTH","END_OF_CAL_MONTH","END_OF_FIS_MONTH","CALENDAR_MONTH_NAME","FISCAL_MONTH_NAME","CALENDAR_QUARTER_DESC","CALENDAR_QUARTER_ID","FISCAL_QUARTER_DESC","FISCAL_QUARTER_ID","DAYS_IN_CAL_QUARTER","DAYS_IN_FIS_QUARTER","END_OF_CAL_QUARTER","END_OF_FIS_QUARTER","CALENDAR_QUARTER_NUMBER","FISCAL_QUARTER_NUMBER","CALENDAR_YEAR","CALENDAR_YEAR_ID","FISCAL_YEAR","FISCAL_YEAR_ID","DAYS_IN_CAL_YEAR","DAYS_IN_FIS_YEAR","END_OF_CAL_YEAR","END_OF_FIS_YEAR",
2016-01-05 00:00:00,"火",2,5,1,2,2016-01-10 00:00:00,20160110,1,1,"2016-01",201601,"2015-01",201601,31,31,2016-01-31 00:00:00,2016-01-31 00:00:00,"1月","1月","Q1     ",20161,"Q4     ",20154,91,91,2016-03-31 00:00:00,2016-03-31 00:00:00,1,4,2016,2016,2015,2015,366,366,2016-12-31 00:00:00,2016-03-31 00:00:00,
2016-01-12 00:00:00,"火",2,12,2,3,2016-01-17 00:00:00,20160117,1,1,"2016-01",201601,"2015-01",201601,31,31,2016-01-31 00:00:00,2016-01-31 00:00:00,"1月","1月","Q1     ",20161,"Q4     ",20154,91,91,2016-03-31 00:00:00,2016-03-31 00:00:00,1,4,2016,2016,2015,2015,366,366,2016-12-31 00:00:00,2016-03-31 00:00:00,
2016-01-19 00:00:00,"火",2,19,3,4,2016-01-24 00:00:00,20160124,1,1,"2016-01",201601,"2015-01",201601,31,31,2016-01-31 00:00:00,2016-01-31 00:00:00,"1月","1月","Q1     ",20161,"Q4     ",20154,91,91,2016-03-31 00:00:00,2016-03-31 00:00:00,1,4,2016,2016,2015,2015,366,366,2016-12-31 00:00:00,2016-03-31 00:00:00,
2016-01-26 00:00:00,"火",2,26,4,5,2016-01-31 00:00:00,20160131,1,1,"2016-01",201601,"2015-01",201601,31,31,2016-01-31 00:00:00,2016-01-31 00:00:00,"1月","1月","Q1     ",20161,"Q4     ",20154,91,91,2016-03-31 00:00:00,2016-03-31 00:00:00,1,4,2016,2016,2015,2015,366,366,2016-12-31 00:00:00,2016-03-31 00:00:00,
2016-02-02 00:00:00,"火",2,2,5,6,2016-02-07 00:00:00,20160207,2,2,"2016-02",201602,"2015-02",201602,29,29,2016-02-29 00:00:00,2016-02-29 00:00:00,"2月","2月","Q1     ",20161,"Q4     ",20154,91,91,2016-03-31 00:00:00,2016-03-31 00:00:00,1,4,2016,2016,2015,2015,366,366,2016-12-31 00:00:00,2016-03-31 00:00:00,
2016-02-09 00:00:00,"火",2,9,6,7,2016-02-14 00:00:00,20160214,2,2,"2016-02",201602,"2015-02",201602,29,29,2016-02-29 00:00:00,2016-02-29 00:00:00,"2月","2月","Q1     ",20161,"Q4     ",20154,91,91,2016-03-31 00:00:00,2016-03-31 00:00:00,1,4,2016,2016,2015,2015,366,366,2016-12-31 00:00:00,2016-03-31 00:00:00,
2016-02-16 00:00:00,"火",2,16,7,8,2016-02-21 00:00:00,20160221,2,2,"2016-02",201602,"2015-02",201602,29,29,2016-02-29 00:00:00,2016-02-29 00:00:00,"2月","2月","Q1     ",20161,"Q4     ",20154,91,91,2016-03-31 00:00:00,2016-03-31 00:00:00,1,4,2016,2016,2015,2015,366,366,2016-12-31 00:00:00,2016-03-31 00:00:00,
2016-02-23 00:00:00,"火",2,23,8,9,2016-02-28 00:00:00,20160228,2,2,"2016-02",201602,"2015-02",201602,29,29,2016-02-29 00:00:00,2016-02-29 00:00:00,"2月","2月","Q1     ",20161,"Q4     ",20154,91,91,2016-03-31 00:00:00,2016-03-31 00:00:00,1,4,2016,2016,2015,2015,366,366,2016-12-31 00:00:00,2016-03-31 00:00:00,
2016-03-01 00:00:00,"火",2,1,9,10,2016-03-06 00:00:00,20160306,3,3,"2016-03",201603,"2015-03",201603,31,31,2016-03-31 00:00:00,2016-03-31 00:00:00,"3月","3月","Q1     ",20161,"Q4     ",20154,91,91,2016-03-31 00:00:00,2016-03-31 00:00:00,1,4,2016,2016,2015,2015,366,366,2016-12-31 00:00:00,2016-03-31 00:00:00,
2016-03-08 00:00:00,"火",2,8,10,11,2016-03-13 00:00:00,20160313,3,3,"2016-03",201603,"2015-03",201603,31,31,2016-03-31 00:00:00,2016-03-31 00:00:00,"3月","3月","Q1     ",20161,"Q4     ",20154,91,91,2016-03-31 00:00:00,2016-03-31 00:00:00,1,4,2016,2016,2015,2015,366,366,2016-12-31 00:00:00,2016-03-31 00:00:00,
2016-03-15 00:00:00,"火",2,15,11,12,2016-03-20 00:00:00,20160320,3,3,"2016-03",201603,"2015-03",201603,31,31,2016-03-31 00:00:00,2016-03-31 00:00:00,"3月","3月","Q1     ",20161,"Q4     ",20154,91,91,2016-03-31 00:00:00,2016-03-31 00:00:00,1,4,2016,2016,2015,2015,366,366,2016-12-31 00:00:00,2016-03-31 00:00:00,
2016-04-26 00:00:00,"火",2,26,17,18,2016-05-01 00:00:00,20160501,4,4,"2016-04",201604,"2016-04",201604,30,30,2016-04-30 00:00:00,2016-04-30 00:00:00,"4月","4月","Q2     ",20162,"Q1     ",20161,91,91,2016-06-30 00:00:00,2016-06-30 00:00:00,2,1,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-05-03 00:00:00,"火",2,3,18,19,2016-05-08 00:00:00,20160508,5,5,"2016-05",201605,"2016-05",201605,31,31,2016-05-31 00:00:00,2016-05-31 00:00:00,"5月","5月","Q2     ",20162,"Q1     ",20161,91,91,2016-06-30 00:00:00,2016-06-30 00:00:00,2,1,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-05-10 00:00:00,"火",2,10,19,20,2016-05-15 00:00:00,20160515,5,5,"2016-05",201605,"2016-05",201605,31,31,2016-05-31 00:00:00,2016-05-31 00:00:00,"5月","5月","Q2     ",20162,"Q1     ",20161,91,91,2016-06-30 00:00:00,2016-06-30 00:00:00,2,1,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-06-21 00:00:00,"火",2,21,25,26,2016-06-26 00:00:00,20160626,6,6,"2016-06",201606,"2016-06",201606,30,30,2016-06-30 00:00:00,2016-06-30 00:00:00,"6月","6月","Q2     ",20162,"Q1     ",20161,91,91,2016-06-30 00:00:00,2016-06-30 00:00:00,2,1,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-08-16 00:00:00,"火",2,16,33,34,2016-08-21 00:00:00,20160821,8,8,"2016-08",201608,"2016-08",201608,31,31,2016-08-31 00:00:00,2016-08-31 00:00:00,"8月","8月","Q3     ",20163,"Q2     ",20162,92,92,2016-09-30 00:00:00,2016-09-30 00:00:00,3,2,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-08-30 00:00:00,"火",2,30,35,36,2016-09-04 00:00:00,20160904,8,8,"2016-08",201608,"2016-08",201608,31,31,2016-08-31 00:00:00,2016-08-31 00:00:00,"8月","8月","Q3     ",20163,"Q2     ",20162,92,92,2016-09-30 00:00:00,2016-09-30 00:00:00,3,2,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-10-11 00:00:00,"火",2,11,41,42,2016-10-16 00:00:00,20161016,10,10,"2016-10",201610,"2016-10",201610,31,31,2016-10-31 00:00:00,2016-10-31 00:00:00,"10月","10月","Q4     ",20164,"Q3     ",20163,92,92,2016-12-31 00:00:00,2016-12-31 00:00:00,4,3,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-10-18 00:00:00,"火",2,18,42,43,2016-10-23 00:00:00,20161023,10,10,"2016-10",201610,"2016-10",201610,31,31,2016-10-31 00:00:00,2016-10-31 00:00:00,"10月","10月","Q4     ",20164,"Q3     ",20163,92,92,2016-12-31 00:00:00,2016-12-31 00:00:00,4,3,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-10-25 00:00:00,"火",2,25,43,44,2016-10-30 00:00:00,20161030,10,10,"2016-10",201610,"2016-10",201610,31,31,2016-10-31 00:00:00,2016-10-31 00:00:00,"10月","10月","Q4     ",20164,"Q3     ",20163,92,92,2016-12-31 00:00:00,2016-12-31 00:00:00,4,3,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-11-01 00:00:00,"火",2,1,44,45,2016-11-06 00:00:00,20161106,11,11,"2016-11",201611,"2016-11",201611,30,30,2016-11-30 00:00:00,2016-11-30 00:00:00,"11月","11月","Q4     ",20164,"Q3     ",20163,92,92,2016-12-31 00:00:00,2016-12-31 00:00:00,4,3,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-11-08 00:00:00,"火",2,8,45,46,2016-11-13 00:00:00,20161113,11,11,"2016-11",201611,"2016-11",201611,30,30,2016-11-30 00:00:00,2016-11-30 00:00:00,"11月","11月","Q4     ",20164,"Q3     ",20163,92,92,2016-12-31 00:00:00,2016-12-31 00:00:00,4,3,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-11-15 00:00:00,"火",2,15,46,47,2016-11-20 00:00:00,20161120,11,11,"2016-11",201611,"2016-11",201611,30,30,2016-11-30 00:00:00,2016-11-30 00:00:00,"11月","11月","Q4     ",20164,"Q3     ",20163,92,92,2016-12-31 00:00:00,2016-12-31 00:00:00,4,3,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-11-22 00:00:00,"火",2,22,47,48,2016-11-27 00:00:00,20161127,11,11,"2016-11",201611,"2016-11",201611,30,30,2016-11-30 00:00:00,2016-11-30 00:00:00,"11月","11月","Q4     ",20164,"Q3     ",20163,92,92,2016-12-31 00:00:00,2016-12-31 00:00:00,4,3,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-11-29 00:00:00,"火",2,29,48,49,2016-12-04 00:00:00,20161204,11,11,"2016-11",201611,"2016-11",201611,30,30,2016-11-30 00:00:00,2016-11-30 00:00:00,"11月","11月","Q4     ",20164,"Q3     ",20163,92,92,2016-12-31 00:00:00,2016-12-31 00:00:00,4,3,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-12-06 00:00:00,"火",2,6,49,50,2016-12-11 00:00:00,20161211,12,12,"2016-12",201612,"2016-12",201612,31,31,2016-12-31 00:00:00,2016-12-31 00:00:00,"12月","12月","Q4     ",20164,"Q3     ",20163,92,92,2016-12-31 00:00:00,2016-12-31 00:00:00,4,3,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-12-13 00:00:00,"火",2,13,50,51,2016-12-18 00:00:00,20161218,12,12,"2016-12",201612,"2016-12",201612,31,31,2016-12-31 00:00:00,2016-12-31 00:00:00,"12月","12月","Q4     ",20164,"Q3     ",20163,92,92,2016-12-31 00:00:00,2016-12-31 00:00:00,4,3,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-12-20 00:00:00,"火",2,20,51,52,2016-12-25 00:00:00,20161225,12,12,"2016-12",201612,"2016-12",201612,31,31,2016-12-31 00:00:00,2016-12-31 00:00:00,"12月","12月","Q4     ",20164,"Q3     ",20163,92,92,2016-12-31 00:00:00,2016-12-31 00:00:00,4,3,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2016-12-27 00:00:00,"火",2,27,52,1,2017-01-01 00:00:00,20170101,12,12,"2016-12",201612,"2016-12",201612,31,31,2016-12-31 00:00:00,2016-12-31 00:00:00,"12月","12月","Q4     ",20164,"Q3     ",20163,92,92,2016-12-31 00:00:00,2016-12-31 00:00:00,4,3,2016,2016,2016,2016,366,365,2016-12-31 00:00:00,2017-03-31 00:00:00,
2017-01-03 00:00:00,"火",2,3,1,1,2017-01-08 00:00:00,20170108,1,1,"2017-01",201701,"2016-01",201701,31,31,2017-01-31 00:00:00,2017-01-31 00:00:00,"1月","1月","Q1     ",20171,"Q4     ",20164,90,90,2017-03-31 00:00:00,2017-03-31 00:00:00,1,4,2017,2017,2016,2016,365,365,2017-12-31 00:00:00,2017-03-31 00:00:00,
2017-01-10 00:00:00,"火",2,10,2,2,2017-01-15 00:00:00,20170115,1,1,"2017-01",201701,"2016-01",201701,31,31,2017-01-31 00:00:00,2017-01-31 00:00:00,"1月","1月","Q1     ",20171,"Q4     ",20164,90,90,2017-03-31 00:00:00,2017-03-31 00:00:00,1,4,2017,2017,2016,2016,365,365,2017-12-31 00:00:00,2017-03-31 00:00:00,
2017-01-17 00:00:00,"火",2,17,3,3,2017-01-22 00:00:00,20170122,1,1,"2017-01",201701,"2016-01",201701,31,31,2017-01-31 00:00:00,2017-01-31 00:00:00,"1月","1月","Q1     ",20171,"Q4     ",20164,90,90,2017-03-31 00:00:00,2017-03-31 00:00:00,1,4,2017,2017,2016,2016,365,365,2017-12-31 00:00:00,2017-03-31 00:00:00,
2017-01-24 00:00:00,"火",2,24,4,4,2017-01-29 00:00:00,20170129,1,1,"2017-01",201701,"2016-01",201701,31,31,2017-01-31 00:00:00,2017-01-31 00:00:00,"1月","1月","Q1     ",20171,"Q4     ",20164,90,90,2017-03-31 00:00:00,2017-03-31 00:00:00,1,4,2017,2017,2016,2016,365,365,2017-12-31 00:00:00,2017-03-31 00:00:00,
2017-01-31 00:00:00,"火",2,31,5,5,2017-02-05 00:00:00,20170205,1,1,"2017-01",201701,"2016-01",201701,31,31,2017-01-31 00:00:00,2017-01-31 00:00:00,"1月","1月","Q1     ",20171,"Q4     ",20164,90,90,2017-03-31 00:00:00,2017-03-31 00:00:00,1,4,2017,2017,2016,2016,365,365,2017-12-31 00:00:00,2017-03-31 00:00:00,
2017-02-07 00:00:00,"火",2,7,6,6,2017-02-12 00:00:00,20170212,2,2,"2017-02",201702,"2016-02",201702,28,28,2017-02-28 00:00:00,2017-02-28 00:00:00,"2月","2月","Q1     ",20171,"Q4     ",20164,90,90,2017-03-31 00:00:00,2017-03-31 00:00:00,1,4,2017,2017,2016,2016,365,365,2017-12-31 00:00:00,2017-03-31 00:00:00,
2017-02-14 00:00:00,"火",2,14,7,7,2017-02-19 00:00:00,20170219,2,2,"2017-02",201702,"2016-02",201702,28,28,2017-02-28 00:00:00,2017-02-28 00:00:00,"2月","2月","Q1     ",20171,"Q4     ",20164,90,90,2017-03-31 00:00:00,2017-03-31 00:00:00,1,4,2017,2017,2016,2016,365,365,2017-12-31 00:00:00,2017-03-31 00:00:00,
2017-02-21 00:00:00,"火",2,21,8,8,2017-02-26 00:00:00,20170226,2,2,"2017-02",201702,"2016-02",201702,28,28,2017-02-28 00:00:00,2017-02-28 00:00:00,"2月","2月","Q1     ",20171,"Q4     ",20164,90,90,2017-03-31 00:00:00,2017-03-31 00:00:00,1,4,2017,2017,2016,2016,365,365,2017-12-31 00:00:00,2017-03-31 00:00:00,
2017-02-28 00:00:00,"火",2,28,9,9,2017-03-05 00:00:00,20170305,2,2,"2017-02",201702,"2016-02",201702,28,28,2017-02-28 00:00:00,2017-02-28 00:00:00,"2月","2月","Q1     ",20171,"Q4     ",20164,90,90,2017-03-31 00:00:00,2017-03-31 00:00:00,1,4,2017,2017,2016,2016,365,365,2017-12-31 00:00:00,2017-03-31 00:00:00,
2017-03-07 00:00:00,"火",2,7,10,10,2017-03-12 00:00:00,20170312,3,3,"2017-03",201703,"2016-03",201703,31,31,2017-03-31 00:00:00,2017-03-31 00:00:00,"3月","3月","Q1     ",20171,"Q4     ",20164,90,90,2017-03-31 00:00:00,2017-03-31 00:00:00,1,4,2017,2017,2016,2016,365,365,2017-12-31 00:00:00,2017-03-31 00:00:00,
2017-03-14 00:00:00,"火",2,14,11,11,2017-03-19 00:00:00,20170319,3,3,"2017-03",201703,"2016-03",201703,31,31,2017-03-31 00:00:00,2017-03-31 00:00:00,"3月","3月","Q1     ",20171,"Q4     ",20164,90,90,2017-03-31 00:00:00,2017-03-31 00:00:00,1,4,2017,2017,2016,2016,365,365,2017-12-31 00:00:00,2017-03-31 00:00:00,
2017-03-21 00:00:00,"火",2,21,12,12,2017-03-26 00:00:00,20170326,3,3,"2017-03",201703,"2016-03",201703,31,31,2017-03-31 00:00:00,2017-03-31 00:00:00,"3月","3月","Q1     ",20171,"Q4     ",20164,90,90,2017-03-31 00:00:00,2017-03-31 00:00:00,1,4,2017,2017,2016,2016,365,365,2017-12-31 00:00:00,2017-03-31 00:00:00,
2017-03-28 00:00:00,"火",2,28,13,13,2017-04-02 00:00:00,20170402,3,3,"2017-03",201703,"2016-03",201703,31,31,2017-03-31 00:00:00,2017-03-31 00:00:00,"3月","3月","Q1     ",20171,"Q4     ",20164,90,90,2017-03-31 00:00:00,2017-03-31 00:00:00,1,4,2017,2017,2016,2016,365,365,2017-12-31 00:00:00,2017-03-31 00:00:00,
2017-04-04 00:00:00,"火",2,4,14,14,2017-04-09 00:00:00,20170409,4,4,"2017-04",201704,"2017-04",201704,30,30,2017-04-30 00:00:00,2017-04-30 00:00:00,"4月","4月","Q2     ",20172,"Q1     ",20171,91,91,2017-06-30 00:00:00,2017-06-30 00:00:00,2,1,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-04-11 00:00:00,"火",2,11,15,15,2017-04-16 00:00:00,20170416,4,4,"2017-04",201704,"2017-04",201704,30,30,2017-04-30 00:00:00,2017-04-30 00:00:00,"4月","4月","Q2     ",20172,"Q1     ",20171,91,91,2017-06-30 00:00:00,2017-06-30 00:00:00,2,1,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-04-18 00:00:00,"火",2,18,16,16,2017-04-23 00:00:00,20170423,4,4,"2017-04",201704,"2017-04",201704,30,30,2017-04-30 00:00:00,2017-04-30 00:00:00,"4月","4月","Q2     ",20172,"Q1     ",20171,91,91,2017-06-30 00:00:00,2017-06-30 00:00:00,2,1,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-04-25 00:00:00,"火",2,25,17,17,2017-04-30 00:00:00,20170430,4,4,"2017-04",201704,"2017-04",201704,30,30,2017-04-30 00:00:00,2017-04-30 00:00:00,"4月","4月","Q2     ",20172,"Q1     ",20171,91,91,2017-06-30 00:00:00,2017-06-30 00:00:00,2,1,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-05-02 00:00:00,"火",2,2,18,18,2017-05-07 00:00:00,20170507,5,5,"2017-05",201705,"2017-05",201705,31,31,2017-05-31 00:00:00,2017-05-31 00:00:00,"5月","5月","Q2     ",20172,"Q1     ",20171,91,91,2017-06-30 00:00:00,2017-06-30 00:00:00,2,1,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-05-09 00:00:00,"火",2,9,19,19,2017-05-14 00:00:00,20170514,5,5,"2017-05",201705,"2017-05",201705,31,31,2017-05-31 00:00:00,2017-05-31 00:00:00,"5月","5月","Q2     ",20172,"Q1     ",20171,91,91,2017-06-30 00:00:00,2017-06-30 00:00:00,2,1,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-05-16 00:00:00,"火",2,16,20,20,2017-05-21 00:00:00,20170521,5,5,"2017-05",201705,"2017-05",201705,31,31,2017-05-31 00:00:00,2017-05-31 00:00:00,"5月","5月","Q2     ",20172,"Q1     ",20171,91,91,2017-06-30 00:00:00,2017-06-30 00:00:00,2,1,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-05-23 00:00:00,"火",2,23,21,21,2017-05-28 00:00:00,20170528,5,5,"2017-05",201705,"2017-05",201705,31,31,2017-05-31 00:00:00,2017-05-31 00:00:00,"5月","5月","Q2     ",20172,"Q1     ",20171,91,91,2017-06-30 00:00:00,2017-06-30 00:00:00,2,1,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-05-30 00:00:00,"火",2,30,22,22,2017-06-04 00:00:00,20170604,5,5,"2017-05",201705,"2017-05",201705,31,31,2017-05-31 00:00:00,2017-05-31 00:00:00,"5月","5月","Q2     ",20172,"Q1     ",20171,91,91,2017-06-30 00:00:00,2017-06-30 00:00:00,2,1,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-06-06 00:00:00,"火",2,6,23,23,2017-06-11 00:00:00,20170611,6,6,"2017-06",201706,"2017-06",201706,30,30,2017-06-30 00:00:00,2017-06-30 00:00:00,"6月","6月","Q2     ",20172,"Q1     ",20171,91,91,2017-06-30 00:00:00,2017-06-30 00:00:00,2,1,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-06-13 00:00:00,"火",2,13,24,24,2017-06-18 00:00:00,20170618,6,6,"2017-06",201706,"2017-06",201706,30,30,2017-06-30 00:00:00,2017-06-30 00:00:00,"6月","6月","Q2     ",20172,"Q1     ",20171,91,91,2017-06-30 00:00:00,2017-06-30 00:00:00,2,1,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-06-20 00:00:00,"火",2,20,25,25,2017-06-25 00:00:00,20170625,6,6,"2017-06",201706,"2017-06",201706,30,30,2017-06-30 00:00:00,2017-06-30 00:00:00,"6月","6月","Q2     ",20172,"Q1     ",20171,91,91,2017-06-30 00:00:00,2017-06-30 00:00:00,2,1,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-06-27 00:00:00,"火",2,27,26,26,2017-07-02 00:00:00,20170702,6,6,"2017-06",201706,"2017-06",201706,30,30,2017-06-30 00:00:00,2017-06-30 00:00:00,"6月","6月","Q2     ",20172,"Q1     ",20171,91,91,2017-06-30 00:00:00,2017-06-30 00:00:00,2,1,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-07-04 00:00:00,"火",2,4,27,27,2017-07-09 00:00:00,20170709,7,7,"2017-07",201707,"2017-07",201707,31,31,2017-07-31 00:00:00,2017-07-31 00:00:00,"7月","7月","Q3     ",20173,"Q2     ",20172,92,92,2017-09-30 00:00:00,2017-09-30 00:00:00,3,2,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-07-11 00:00:00,"火",2,11,28,28,2017-07-16 00:00:00,20170716,7,7,"2017-07",201707,"2017-07",201707,31,31,2017-07-31 00:00:00,2017-07-31 00:00:00,"7月","7月","Q3     ",20173,"Q2     ",20172,92,92,2017-09-30 00:00:00,2017-09-30 00:00:00,3,2,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-07-18 00:00:00,"火",2,18,29,29,2017-07-23 00:00:00,20170723,7,7,"2017-07",201707,"2017-07",201707,31,31,2017-07-31 00:00:00,2017-07-31 00:00:00,"7月","7月","Q3     ",20173,"Q2     ",20172,92,92,2017-09-30 00:00:00,2017-09-30 00:00:00,3,2,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-07-25 00:00:00,"火",2,25,30,30,2017-07-30 00:00:00,20170730,7,7,"2017-07",201707,"2017-07",201707,31,31,2017-07-31 00:00:00,2017-07-31 00:00:00,"7月","7月","Q3     ",20173,"Q2     ",20172,92,92,2017-09-30 00:00:00,2017-09-30 00:00:00,3,2,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-08-01 00:00:00,"火",2,1,31,31,2017-08-06 00:00:00,20170806,8,8,"2017-08",201708,"2017-08",201708,31,31,2017-08-31 00:00:00,2017-08-31 00:00:00,"8月","8月","Q3     ",20173,"Q2     ",20172,92,92,2017-09-30 00:00:00,2017-09-30 00:00:00,3,2,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-08-08 00:00:00,"火",2,8,32,32,2017-08-13 00:00:00,20170813,8,8,"2017-08",201708,"2017-08",201708,31,31,2017-08-31 00:00:00,2017-08-31 00:00:00,"8月","8月","Q3     ",20173,"Q2     ",20172,92,92,2017-09-30 00:00:00,2017-09-30 00:00:00,3,2,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-08-15 00:00:00,"火",2,15,33,33,2017-08-20 00:00:00,20170820,8,8,"2017-08",201708,"2017-08",201708,31,31,2017-08-31 00:00:00,2017-08-31 00:00:00,"8月","8月","Q3     ",20173,"Q2     ",20172,92,92,2017-09-30 00:00:00,2017-09-30 00:00:00,3,2,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-08-22 00:00:00,"火",2,22,34,34,2017-08-27 00:00:00,20170827,8,8,"2017-08",201708,"2017-08",201708,31,31,2017-08-31 00:00:00,2017-08-31 00:00:00,"8月","8月","Q3     ",20173,"Q2     ",20172,92,92,2017-09-30 00:00:00,2017-09-30 00:00:00,3,2,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-08-29 00:00:00,"火",2,29,35,35,2017-09-03 00:00:00,20170903,8,8,"2017-08",201708,"2017-08",201708,31,31,2017-08-31 00:00:00,2017-08-31 00:00:00,"8月","8月","Q3     ",20173,"Q2     ",20172,92,92,2017-09-30 00:00:00,2017-09-30 00:00:00,3,2,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-09-05 00:00:00,"火",2,5,36,36,2017-09-10 00:00:00,20170910,9,9,"2017-09",201709,"2017-09",201709,30,30,2017-09-30 00:00:00,2017-09-30 00:00:00,"9月","9月","Q3     ",20173,"Q2     ",20172,92,92,2017-09-30 00:00:00,2017-09-30 00:00:00,3,2,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-09-12 00:00:00,"火",2,12,37,37,2017-09-17 00:00:00,20170917,9,9,"2017-09",201709,"2017-09",201709,30,30,2017-09-30 00:00:00,2017-09-30 00:00:00,"9月","9月","Q3     ",20173,"Q2     ",20172,92,92,2017-09-30 00:00:00,2017-09-30 00:00:00,3,2,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-09-19 00:00:00,"火",2,19,38,38,2017-09-24 00:00:00,20170924,9,9,"2017-09",201709,"2017-09",201709,30,30,2017-09-30 00:00:00,2017-09-30 00:00:00,"9月","9月","Q3     ",20173,"Q2     ",20172,92,92,2017-09-30 00:00:00,2017-09-30 00:00:00,3,2,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
2017-09-26 00:00:00,"火",2,26,39,39,2017-10-01 00:00:00,20171001,9,9,"2017-09",201709,"2017-09",201709,30,30,2017-09-30 00:00:00,2017-09-30 00:00:00,"9月","9月","Q3     ",20173,"Q2     ",20172,92,92,2017-09-30 00:00:00,2017-09-30 00:00:00,3,2,2017,2017,2017,2017,365,365,2017-12-31 00:00:00,2018-03-31 00:00:00,
